entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,applicant_country,applicant_country_name,observation_number,value_raw,value_days,unit_original,status,effective_date,retrieved_at,source_url
ca-refugee-private-refugee-side--ro,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RO,Romania,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--ro,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RO,Romania,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--rs,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RS,Serbia,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--rs,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RS,Serbia,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--ru,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RU,Russia,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--ru,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RU,Russia,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--rw,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RW,Rwanda,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--rw,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,RW,Rwanda,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sa,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SA,Saudi Arabia,1,23 months,700.12,months,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sa,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SA,Saudi Arabia,2,23 months,700.12,months,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sb,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SB,Solomon Islands,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sb,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SB,Solomon Islands,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sc,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SC,Seychelles,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sc,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SC,Seychelles,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sd,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SD,Sudan,1,19 months,578.36,months,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sd,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SD,Sudan,2,19 months,578.36,months,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--se,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SE,Sweden,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--se,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SE,Sweden,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sg,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SG,Singapore,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sg,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SG,Singapore,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--si,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SI,Slovenia,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--si,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SI,Slovenia,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sk,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SK,Slovakia,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sk,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SK,Slovakia,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sl,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SL,Sierra Leone,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sl,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SL,Sierra Leone,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sm,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SM,San Marino,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sm,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SM,San Marino,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sn,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SN,Senegal,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sn,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SN,Senegal,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--so,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SO,Somalia,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--so,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SO,Somalia,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sr,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SR,Suriname,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sr,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SR,Suriname,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--ss,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SS,South Sudan,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--ss,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SS,South Sudan,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--st,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,ST,São Tomé & Príncipe,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--st,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,ST,São Tomé & Príncipe,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sv,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SV,El Salvador,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sv,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SV,El Salvador,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sy,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SY,Syria,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sy,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SY,Syria,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sz,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SZ,Eswatini,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--sz,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,SZ,Eswatini,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tc,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TC,Turks & Caicos Islands,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tc,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TC,Turks & Caicos Islands,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--td,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TD,Chad,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--td,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TD,Chad,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tg,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TG,Togo,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tg,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TG,Togo,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--th,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TH,Thailand,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--th,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TH,Thailand,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tj,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TJ,Tajikistan,1,19 months,578.36,months,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tj,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TJ,Tajikistan,2,19 months,578.36,months,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tl,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TL,Timor-Leste,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tl,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TL,Timor-Leste,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tm,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TM,Turkmenistan,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tm,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TM,Turkmenistan,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tn,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TN,Tunisia,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tn,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TN,Tunisia,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--to,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TO,Tonga,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--to,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TO,Tonga,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tr,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TR,Türkiye,1,28 months,852.32,months,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tr,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TR,Türkiye,2,28 months,852.32,months,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tt,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TT,Trinidad & Tobago,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tt,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TT,Trinidad & Tobago,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tv,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TV,Tuvalu,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tv,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TV,Tuvalu,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tw,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TW,Taiwan,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tw,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TW,Taiwan,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tz,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TZ,Tanzania,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--tz,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,TZ,Tanzania,2,Not enough data,,,insufficient_data,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-refugee-private-refugee-side--ua,ircc-ptime,CA,refugee,backward,ca-refugee-private-refugee-side,Privately sponsored refugee: refugee processing,UA,Ukraine,1,Not enough data,,,insufficient_data,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
